dataset,csv_bytes,rows,cols,codec,bytes,ratio_vs_csv,enc_mbs,dec_mbs
data_lottery_mega_millions_winning_numbers_be_5xaw-6ayf.csv,128013,2523,4,polypress,14910,8.5857,1.43,101.67
data_lottery_mega_millions_winning_numbers_be_5xaw-6ayf.csv,128013,2523,4,polypress+brotli,14356,8.917,,
data_lottery_mega_millions_winning_numbers_be_5xaw-6ayf.csv,128013,2523,4,polypress+zstd,15178,8.4341,,
data_lottery_mega_millions_winning_numbers_be_5xaw-6ayf.csv,128013,2523,4,xz -9e,21340,5.9987,5.16,31.82
data_lottery_mega_millions_winning_numbers_be_5xaw-6ayf.csv,128013,2523,4,zstd -19,23654,5.4119,3.38,43.45
data_lottery_mega_millions_winning_numbers_be_5xaw-6ayf.csv,128013,2523,4,zstd -22,23654,5.4119,1.74,40.9
data_lottery_mega_millions_winning_numbers_be_5xaw-6ayf.csv,128013,2523,4,zstd -3,29600,4.3248,37.82,50.94
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,brotli -q11,24352,5.5825,1.13,43.81
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,bzip2 -9,18519,7.3408,19.3,42.99
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,feather+lz4,69026,1.9695,768.46,1131.34
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,feather+zstd,43034,3.159,537.41,866.56
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,gzip -9,28566,4.759,11.11,69.68
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,lz4 -9,38430,3.5375,20.36,64.98
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,orc+snappy,27587,4.9279,252.3,669.24
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,orc+zlib,20152,6.746,180.56,686.15
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,orc+zstd,18304,7.4271,304.1,1151.91
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,parquet+brotli,39238,3.4646,1.25,193.94
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,parquet+gzip,41965,3.2395,31.51,331.51
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,parquet+snappy,57914,2.3474,231.6,5.14
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,parquet+zstd,38525,3.5287,10.05,457.62
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,polypress,16648,8.1658,1.42,98.16
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,polypress+brotli,16019,8.4865,,
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,polypress+zstd,16588,8.1954,,
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,xz -9e,23804,5.711,5.23,40.4
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,zstd -19,25670,5.2959,3.46,45.16
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,zstd -22,25670,5.2959,1.8,42.15
data_lottery_ny_lotto_winning_numbers_beginni_6nbc-h7bj.csv,135945,2596,4,zstd -3,32067,4.2394,40.47,52.95
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,brotli -q11,32315,4.2555,1.2,42.49
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,bzip2 -9,34255,4.0145,17.82,34.55
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,feather+lz4,83210,1.6526,447.81,885.99
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,feather+zstd,55330,2.4854,296.85,554.6
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,gzip -9,43402,3.1684,13.44,66.53
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,lz4 -9,51538,2.6682,26.73,62.56
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,orc+snappy,65905,2.0866,168.35,357.14
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,orc+zlib,48402,2.8411,77.21,291.45
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,orc+zstd,46740,2.9421,140.78,503.3
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,parquet+brotli,47937,2.8687,1.7,151.78
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,parquet+gzip,53334,2.5784,49.57,191.81
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,parquet+snappy,70868,1.9404,74.05,5.01
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,parquet+zstd,49482,2.7791,14.84,256.92
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,polypress,31218,4.405,1.03,64.38
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,polypress+brotli,30998,4.4363,,
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,polypress+zstd,34762,3.9559,,
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,xz -9e,33024,4.1641,6.24,34.47
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,zstd -19,35745,3.8471,4.04,42.17
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,zstd -22,35745,3.8471,1.95,41.81
data_affordable_rental_housing_developments_s6ha-ppgi.csv,137515,598,14,zstd -3,42720,3.219,40.66,50.69
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,brotli -q11,21417,6.5657,1.11,45.64
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,bzip2 -9,16769,8.3856,18.82,41.04
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,feather+lz4,68250,2.0603,685.81,1108.64
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,feather+zstd,43514,3.2316,630.12,1082.19
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,gzip -9,26240,5.3589,11.43,72.9
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,lz4 -9,35777,3.9304,21.17,66.05
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,orc+snappy,25578,5.4976,255.21,709.74
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,orc+zlib,18186,7.7322,193.38,798.1
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,orc+zstd,16514,8.5151,330.05,1325.38
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,parquet+brotli,39530,3.5572,1.25,196.66
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,parquet+gzip,41373,3.3988,32.56,321.06
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,parquet+snappy,57242,2.4566,211.78,5.16
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,parquet+zstd,38445,3.6576,11.03,466.98
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,polypress,15074,9.3285,1.35,110.61
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,polypress+brotli,14366,9.7883,,
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,polypress+zstd,15200,9.2512,,
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,xz -9e,19112,7.3576,5.03,39.71
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,zstd -19,22973,6.121,3.4,51.95
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,zstd -22,22973,6.121,1.84,42.75
data_lottery_cash_4_life_winning_numbers_2014_kwxv-fwze.csv,140618,2949,3,zstd -3,29803,4.7182,41.28,52.71
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,brotli -q11,24713,5.7627,1.25,41.97
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,bzip2 -9,25994,5.4787,18.52,38.01
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,feather+lz4,103874,1.371,496.12,961.87
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,feather+zstd,60802,2.3422,349.11,647.15
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,gzip -9,30996,4.5946,7.22,63.12
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,lz4 -9,41401,3.4398,22.18,60.12
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,orc+snappy,48703,2.9241,163.34,335.2
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,orc+zlib,34985,4.0707,99.31,348.09
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,orc+zstd,34143,4.1711,154.79,543.52
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,parquet+brotli,37909,3.7567,1.9,167.55
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,parquet+gzip,41991,3.3915,44.02,196.68
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,parquet+snappy,56738,2.51,156.65,5.09
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,parquet+zstd,39093,3.6429,14.49,270.16
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,polypress,23657,6.0199,2.28,76.02
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,polypress+brotli,23739,5.9991,,
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,polypress+zstd,26362,5.4022,,
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,xz -9e,25052,5.6847,6.17,38.0
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,zstd -19,27021,5.2705,4.22,42.65
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,zstd -22,27021,5.2705,2.01,43.8
data_chicago_street_names_i6bp-fvbx.csv,142413,2582,7,zstd -3,33407,4.263,41.08,54.25
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,brotli -q11,4053,39.7165,1.33,54.92
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,bzip2 -9,7668,20.9926,23.72,58.11
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,feather+lz4,23394,6.8809,1344.94,1342.27
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,feather+zstd,14394,11.1832,856.8,1238.83
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,gzip -9,8094,19.8877,24.35,87.25
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,lz4 -9,14278,11.2741,45.39,84.1
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,orc+snappy,8132,19.7948,295.35,883.72
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,orc+zlib,6232,25.8297,300.87,1266.72
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,orc+zstd,6407,25.1242,396.45,1713.61
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,parquet+brotli,10786,14.9241,4.96,351.46
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,parquet+gzip,10668,15.0891,129.81,534.99
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,parquet+snappy,16079,10.0113,305.5,6.05
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,parquet+zstd,9462,17.0124,47.68,578.54
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,polypress,2653,60.6751,3.22,226.11
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,polypress+brotli,2380,67.6349,,
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,polypress+zstd,2623,61.369,,
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,xz -9e,3644,44.1743,3.54,57.98
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,zstd -19,4805,33.5007,3.28,54.13
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,zstd -22,4804,33.5077,1.35,51.53
data_new_york_state_zip_codes_county_fips_cro_juva-r6g2.csv,160971,2543,6,zstd -3,7512,21.4285,49.71,61.23
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,brotli -q11,22410,7.5659,1.21,55.32
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,bzip2 -9,23993,7.0667,17.86,47.8
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,feather+lz4,93954,1.8046,584.83,1059.84
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,feather+zstd,57066,2.9712,344.55,677.29
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,gzip -9,30535,5.5527,22.3,85.98
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,lz4 -9,34836,4.8671,35.41,77.95
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,orc+snappy,53754,3.1542,186.26,400.88
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,orc+zlib,36280,4.6734,101.78,340.26
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,orc+zstd,35147,4.8241,159.49,477.6
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,parquet+brotli,32373,5.2375,3.63,235.56
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,parquet+gzip,34867,4.8628,75.52,252.27
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,parquet+snappy,47056,3.6032,192.2,6.28
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,parquet+zstd,33606,5.0453,30.4,331.85
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,polypress,20846,8.1336,1.57,96.06
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,polypress+brotli,20147,8.4157,,
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,polypress+zstd,22952,7.3872,,
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,xz -9e,23336,7.2657,5.58,47.02
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,zstd -19,24743,6.8525,3.4,56.73
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,zstd -22,24743,6.8525,1.96,50.77
data_new_liquor_licenses_dymb-xy5c.csv,169552,859,13,zstd -3,30062,5.6401,48.44,65.31
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,brotli -q11,33753,5.103,1.23,55.88
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,bzip2 -9,34469,4.997,17.56,39.7
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,feather+lz4,99954,1.7232,463.1,935.8
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,feather+zstd,63594,2.7085,272.52,602.54
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,gzip -9,45355,3.7977,18.02,79.2
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,lz4 -9,52114,3.3051,30.58,74.79
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,orc+snappy,71859,2.397,158.64,392.42
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,orc+zlib,51180,3.3654,80.52,304.83
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,orc+zstd,50525,3.4091,137.37,494.82
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,parquet+brotli,51880,3.32,1.96,174.33
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,parquet+gzip,58060,2.9666,42.08,202.82
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,parquet+snappy,80992,2.1267,174.67,6.5
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,parquet+zstd,54420,3.1651,13.19,257.83
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,polypress,33189,5.1898,1.2,80.15
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,polypress+brotli,32704,5.2667,,
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,polypress+zstd,36252,4.7513,,
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,xz -9e,34588,4.9798,6.06,43.88
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,zstd -19,37304,4.6173,4.1,59.25
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,zstd -22,37304,4.6173,2.17,53.31
health_adult_care_facility_directory_wssx-idhx.csv,172243,555,19,zstd -3,46068,3.7389,45.74,55.24
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,brotli -q11,21591,8.1389,1.38,60.0
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,bzip2 -9,23688,7.4184,18.17,45.02
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,feather+lz4,76530,2.2962,734.84,1157.06
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,feather+zstd,50546,3.4766,469.76,932.97
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,gzip -9,29192,6.0197,29.92,90.86
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,lz4 -9,32838,5.3513,38.77,82.24
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,orc+snappy,45813,3.8357,246.42,470.96
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,orc+zlib,32072,5.4791,138.23,421.41
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,orc+zstd,31623,5.5569,228.19,629.96
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,parquet+brotli,28689,6.1252,3.95,250.7
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,parquet+gzip,31731,5.538,84.0,294.82
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,parquet+snappy,43217,4.0661,247.25,6.56
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,parquet+zstd,30675,5.7286,32.63,428.52
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,polypress,20918,8.4007,3.02,124.19
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,polypress+brotli,20382,8.6216,,
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,polypress+zstd,22222,7.9077,,
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,xz -9e,22660,7.7549,6.52,48.33
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,zstd -19,23760,7.3959,3.63,56.74
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,zstd -22,23760,7.3959,2.04,54.71
data_lobbyist_data_historical_lobbyist_regist_2ft4-4uik.csv,175726,1537,7,zstd -3,27254,6.4477,49.39,68.66
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,brotli -q11,20525,9.1986,1.26,62.03
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,bzip2 -9,20857,9.0522,17.41,46.28
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,feather+lz4,79338,2.3797,634.02,1118.49
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,feather+zstd,51074,3.6966,396.74,793.48
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,gzip -9,28659,6.5878,39.37,100.95
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,lz4 -9,31079,6.0749,37.57,89.39
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,orc+snappy,52449,3.5997,191.09,451.73
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,orc+zlib,37456,5.0406,107.75,415.04
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,orc+zstd,37502,5.0344,170.12,651.22
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,parquet+brotli,26825,7.0382,3.84,290.81
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,parquet+gzip,30859,6.1182,86.8,276.79
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,parquet+snappy,41218,4.5805,262.21,20.24
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,parquet+zstd,29805,6.3345,27.39,369.35
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,polypress,20134,9.3772,2.54,127.23
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,polypress+brotli,18061,10.4535,,
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,polypress+zstd,20674,9.1323,,
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,xz -9e,22484,8.3971,5.3,56.02
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,zstd -19,23023,8.2005,3.03,60.61
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,zstd -22,23011,8.2048,1.81,55.74
datahub_smart_city_challenge_finalists_project_p_4zfz-amsd.csv,188801,743,16,zstd -3,30619,6.1661,53.98,72.3
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,brotli -q11,56980,3.461,1.01,52.31
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,bzip2 -9,61654,3.1986,19.02,40.19
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,feather+lz4,123626,1.5952,378.55,776.66
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,feather+zstd,87610,2.251,196.99,446.38
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,gzip -9,73892,2.6688,4.0,77.95
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,lz4 -9,95046,2.0748,18.91,81.25
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,orc+snappy,93301,2.1137,86.76,425.05
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,orc+zlib,79115,2.4926,41.02,255.05
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,orc+zstd,80588,2.4471,74.22,346.66
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,parquet+brotli,111603,1.767,1.41,98.66
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,parquet+gzip,116185,1.6973,25.92,130.61
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,parquet+snappy,143711,1.3722,139.77,7.16
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,parquet+zstd,105978,1.8608,16.11,167.98
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,polypress,49392,3.9927,0.66,57.08
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,polypress+brotli,47157,4.1819,,
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,polypress+zstd,53068,3.7161,,
data_transportation_services_index_and_season_bw6n-ddqk.csv,197206,317,66,xz -9e,59572,3.3104,6.15,37.65
